,th_demand
220,5.455896265882632
221,5.801535082195826
222,7.723746625452987
223,5.461446954943973
224,6.0488080781132885
225,6.394178740388362
226,6.0699770719846535
227,9.691447871393061
228,8.831994247539848
229,8.781735115091935
230,9.235393989070424
231,8.203727376879907
232,8.578852037863175
233,6.64210220475177
234,7.790813705488343
235,7.7350266033653305
236,6.873687303500269
237,7.960350363757531
238,6.379691423046125
239,5.748500262569351
240,5.150251268545897
241,6.087755036218454
242,5.979563237622913
243,7.8353074463136565
244,7.251513835495229
245,6.741910505643022
246,6.210660194929223
247,5.594975186288244
248,8.204579456707435
249,9.182577612000715
250,10.437796837116013
251,9.660813188958883
252,8.458072427591489
253,8.80117652224356
254,7.135123441026084
255,9.840506756118135
256,9.236818651756971
257,12.590209150094509
258,12.284792732800481
259,10.18753409827296
260,9.375602181272964
261,9.292392231220555
262,8.42678999059506
263,9.584272566260486
264,8.503802047525358
265,6.984259543315149
266,5.99450908288104
267,10.470530673277143
268,7.578770773408191
269,7.323368414887812
270,7.864272060205102
271,8.592323369847369
272,10.73732025542894
273,11.930983745912506
274,11.255734054930366
275,10.723655605470277
276,12.419963960803546
277,9.047700454134327
278,9.418339206259331
279,9.093969636994952
280,10.52173218392932
281,9.34665408385761
282,9.973439636885319
283,9.226577007163181
284,10.874877557283844
285,11.767835766664506
286,11.51873601077587
287,7.461926489823416
288,6.585181952127523
289,9.250183478068765
290,8.441914796006241
291,7.319489362233819
292,7.15952808657812
293,10.042236801031287
294,7.422642395762517
295,8.279913642746596
296,7.71564881463766
297,13.615020160123112
298,10.002982228161633
299,11.030705881936445
300,12.04583571365861
301,9.102338327381899
302,8.331507330930231
303,8.177134615484247
304,9.692930204551638
305,8.078805322656532
306,7.822885556394227
307,8.183567786473777
308,9.333237087395544
309,7.760811787861982
310,8.118010430261934
311,11.308082931781037
312,7.908934867059693
313,8.549145671548828
314,7.988895020181223
315,9.207901690412571
316,7.304496185842318
317,8.444553287332866
318,7.916679331809965
319,8.232674227923736
320,7.831102375729169
321,7.317131188632832
322,10.823390954736087
323,13.731948223840158
324,10.672085305269006
325,10.090127616474303
326,9.617384399080228
327,10.94788167194021
328,8.375876030900695
329,9.210550634761455
330,9.780472708945073
331,10.871565468900643
332,9.531694887343535
333,8.87815796901203
334,7.105786056715648
335,8.957990160867357
336,6.592782037564474
337,7.116764057954889
338,9.027962122965445
339,8.366218839404057
340,8.335385570258673
341,7.86630030332539
342,8.546429833848677
343,8.909750269017758
344,8.840618281540038
345,9.088331454613998
346,11.413944479211217
347,10.992430856655211
348,11.127514027622656
349,9.008079366937682
350,9.373354663273577
351,14.43028130087464
352,12.665109954678348
353,11.238700034594467
354,11.830823050029807
355,11.571474085715392
356,10.752370207673838
357,10.913217707703375
358,8.73727335139305
359,8.33326326809216
360,8.50128476722034
361,8.551913930938813
362,10.988244279681409
363,8.999848379671157
364,8.427029881089341
365,8.47430460592489
366,9.571358146633022
367,8.35752693334878
368,9.382876652955504
369,11.215525146348424
370,9.365149783426627
371,10.134088247326025
372,11.210540802108017
373,9.718437363957511
374,11.433621089939495
375,9.653673565351903
376,10.840744362898995
377,10.91299101862044
378,10.906818771470236
379,10.256780532564726
380,10.624011627157135
381,11.501523691281003
382,7.966895057168538
383,7.338781155781085
384,7.621583153041799
385,7.2688289154417784
386,7.883901136465406
387,9.226516079606
388,7.47026206754446
389,7.476887117873791
390,7.098998264155666
391,7.019353287177287
392,7.081071931036994
393,7.876699067583526
394,8.922952129010197
395,13.50081289326068
396,9.970649705636065
397,7.865195600652092
398,9.972374085838101
399,9.594902657454252
400,9.332250738135437
401,9.716295934845252
402,11.01739524318684
403,8.745400543707719
404,9.911474177261113
405,12.372969979394107
406,13.717441717127837
407,15.057085933542933
408,9.29816356655422
409,7.655319633524623
410,7.76056296611212
411,6.896090849719536
412,8.452226417169415
413,7.58509917362347
414,7.4442556022515936
415,9.121427910403154
416,7.9213475164594
417,7.883154590914816
418,9.133888087978265
419,8.572444869603444
420,7.676776241543281
421,10.05280953855273
422,9.172468284824872
423,9.182651966628207
424,9.27794222068923
425,9.655105112051897
426,9.672634440983988
427,11.12098552678665
428,7.189750177345607
429,8.199056306661525
430,7.451769921277716
431,7.42759392915663
432,7.752876218768038
433,8.48539477330128
434,7.6661963984880055
435,8.086831150521979
436,6.695144783299942
437,7.7301559018217745
438,7.100827530184554
439,6.345999301312506
440,7.4676544159205775
441,12.744192620497794
442,11.92532609295178
443,11.997856281114581
444,9.377022304930234
445,7.859774033901659
446,7.44104857234537
447,6.875318109299617
448,6.523529902236794
449,7.515491215285597
450,8.463416790130271
451,8.37943165271566
452,7.338595155650424
453,7.133899842908275
454,6.208230590539686
455,5.82430694769992
456,6.594329395952621
457,8.911038919853537
458,6.466297641102887
459,6.688149924467592
460,5.4217156738919465
461,6.585077899314689
462,5.607977180774005
463,5.320943301732404
464,6.244824633957123
465,10.185773231904404
466,7.019576313735971
467,6.5823912738522985
468,9.571997733137325
469,14.401567608143045
470,7.560280710932085
471,7.791688632065715
472,7.302170788578316
473,7.173364859350295
474,6.651197235382337
475,8.355158574043324
476,5.969382719991042
477,7.155233570059454
478,4.741953499623665
479,5.532590743822603
480,5.857029774585558
481,6.953394740063982
482,4.908859285082501
483,5.052525119114379
484,4.935886113377431
485,5.603414966835964
486,5.801891174371747
487,4.540239045863201
488,6.493084063958466
489,7.476450880659338
490,7.027709852617333
491,7.830605403663377
492,8.184537042913636
493,7.224145904229807
494,6.409146833847981
495,6.480513114100651
496,7.783876285635656
497,7.5678730255876765
498,6.2761571795239455
499,6.880375340048262
500,5.044351307552151
501,7.744794731862752
502,4.94613022887061
503,4.486316040703739
504,6.058852927147649
505,4.961592583371283
506,4.808672410564022
507,4.573108978881103
508,7.796432828787381
509,4.836773493079119
510,4.459055398013451
511,4.677638521724321
512,4.935375498411147
513,6.11622800087854
514,7.124494112567173
515,7.046346697075937
516,4.518712551105651
517,6.306395167201288
518,6.794976090699745
519,4.498246964807794
520,8.577377691726703
521,10.943384089446223
522,9.45162158114355
523,5.400489335296884
524,6.955754159653623
525,5.192094950354485
526,6.140524812242363
527,3.82928998431104
528,4.144394350353524
529,4.390284941967157
530,5.055170627420535
531,6.496215697633066
532,4.39770349521061
533,5.0598125395806335
534,4.617578575698963
535,4.332527644901538
536,4.181279665628834
537,4.263782359017106
538,4.646654578876227
539,7.467335234060608
540,5.528704727401066
541,5.6350994681971995
542,6.503755750250324
543,4.9103897289302205
544,6.694019506242178
545,6.548446593875494
546,5.594731270662551
547,5.598272615918055
548,5.35489162532091
549,5.122659881317608
550,4.968842016208894
551,4.229355381395974
552,4.336675705172362
553,5.4487422474480995
554,5.429267174917316
555,7.401990992735574
556,5.167051081536636
557,5.317384758010752
558,4.689964492776897
559,4.407361128781307
560,4.75471670812645
561,5.101376665558887
562,6.269766203106867
563,6.770026452311054
564,6.284192957453753
565,6.984965840096547
566,6.737702033531857
567,6.291747494660369
568,8.39590338993296
569,9.621759366511638
570,6.323292927776203
571,6.490739174030812
572,5.952850614181761
573,6.339926527290345
574,6.840366157901473
575,5.204233300817353
576,4.601301899463468
577,4.409805670844724
578,4.872132038377505
579,6.410193957133752
580,5.462760161012632
581,6.12557179951967
582,5.56910989866629
583,4.453908267118561
584,6.074927873394926
585,5.342466549681195
586,8.057715511757312
587,8.213559299172767
588,7.826882231145921
589,7.705417276266504
590,6.884301437463825
591,6.50033329651688
592,7.899595843339966
593,8.447332940911226
594,9.829683453370443
595,8.781277406533915
596,6.614936496861991
597,9.718464890718286
598,8.451780390263483
599,5.443259923252754
600,5.263254068900303
601,6.321752548676426
602,6.236348647055722
603,6.193945258990813
604,7.992575766834193
605,8.407391337645022
606,7.074326854800544
607,6.226555564110269
608,8.42934101581673
609,6.982315790474923
610,10.077492135885395
611,14.421259547194472
612,10.20396819301071
613,9.51490062329049
614,8.081477461170683
615,8.031719706516267
616,8.113884362432602
617,8.142376310452116
618,12.40852825018774
619,11.517782502993745
620,8.394820899746444
621,10.052215908224877
622,9.389751908636656
623,8.511954552012227
624,11.36965384167703
625,8.355187531525496
626,7.720894645624757
627,8.183763793194537
628,8.620857845946997
629,8.936350666411812
630,8.770475753321548
631,10.550881578917492
632,9.213682091195931
633,8.493306581649682
634,9.672791094775517
635,10.898129372565865
636,8.895138452212713
637,11.427523294531483
638,8.265911831085706
639,8.028458946520592
640,8.70608050297608
641,11.825999248212334
642,12.162504254712553
643,12.965215891059025
644,9.99635170954904
645,8.779425802581883
646,11.429079242555252
647,10.543091097005506
648,7.022988885847843
649,8.491853708091893
650,8.324028151502755
651,8.362727538908823
652,8.239740692659266
653,8.948528459316568
654,9.221130404667347
655,9.032894354057083
656,10.671211344537584
657,10.31167667883425
658,14.089423447566961
659,13.17331779320386
660,9.989742783964463
661,8.556045559264359
662,9.134660174598274
663,8.683080356212256
664,9.093610847015782
665,12.7465966998867
666,11.51917490011569
667,10.639021477818245
668,14.75180085848441
669,13.703878438996462
670,8.15790182084043
671,9.214600611378742
672,8.081552975835438
673,7.631789602785279
674,8.333178608833535
675,9.816717557527285
676,9.128996919003802
677,8.699609433033173
678,8.481601535841975
679,8.238318449925
680,8.940673072879852
681,9.08826028527471
682,13.523290656528733
683,13.8842904189932
684,10.60780002977359
685,9.889059566462205
686,8.973990421733946
687,11.493230393011354
688,13.074065095614799
689,10.640702093129846
690,10.635282418369489
691,11.032601349346372
692,11.760488145440963
693,11.68617605368884
694,9.573509361505973
695,9.448181608165946
696,9.990453332499037
697,8.53763765007456
698,8.568913391968996
699,8.204592659997266
700,10.762903179420322
701,9.087948616588042
702,8.56302987799507
703,8.461114035785453
704,7.575159984383151
705,9.737229285687105
706,9.910890045176972
707,11.66913737684146
708,10.378263189530069
709,7.338161776399895
710,7.666253558554022
711,8.664378900675512
712,8.385842983863567
713,11.726901415741962
714,14.284357312551034
715,13.455219757233248
716,14.36713123866989
717,17.01052750699181
718,11.340943160090912
719,9.433190104185883
720,8.87941718098766
721,14.469832858223889
722,9.25920150505772
723,8.86106397790774
724,8.516343077637067
725,9.549287920156726
726,8.436748401400413
727,9.406848348495284
728,7.663765889032316
729,11.423209027038443
730,10.949520627463986
731,12.264027785015609
732,13.078981985428607
733,13.49192640893991
734,9.816383097711219
735,10.832278905880328
736,10.940074967908036
737,10.809089413258002
738,12.803414452844809
739,11.048035964844527
740,12.41225788199837
741,13.448156254321761
742,11.826814176335684
743,9.481263106818444
744,8.991444280209578
745,8.49778859380414
746,9.845128859604042
747,10.789979015067342
748,10.75347953527413
749,9.404078904998732
750,9.157366329753431
751,8.707860353479504
752,9.538143474766377
753,9.39334421996448
754,13.341767511550735
755,13.54103632176585
756,11.141634600250883
757,10.430506003874328
758,10.706139072276667
759,10.472053973552619
760,9.908697268738097
761,9.913089426890009
762,11.476655985297478
763,12.301097440002488
764,11.258364687279158
765,8.868017810649665
766,9.795348684552021
767,8.38842505980202
768,9.050763506657447
769,8.283979062706806
770,7.551133777194619
771,7.751731448017956
772,10.585980121170953
773,8.560173583074477
774,7.987838451381978
775,7.1878224543290195
776,7.810072340702576
777,10.59644834875023
778,12.875926079531135
779,12.449835528553766
780,11.8116470908482
781,11.602878014931074
782,13.448986751715253
783,9.280030108647292
784,9.343204362936726
785,10.210498421761608
786,8.74494316032481
787,11.014377734901217
788,10.225262727096846
789,12.600986885564085
790,8.394329641971224
791,8.500139101099332
792,11.245293013943433
793,12.332900288946968
794,8.748664030592899
795,9.998522638575727
796,8.610178746725932
797,8.955175543885783
798,9.378145535530638
799,8.452941016692607
800,8.96000275112981
801,11.884573503649808
802,11.767099094611932
803,11.55820062430038
804,12.656717802577116
805,10.72082969332182
806,9.650049759724611
807,11.247980198600446
808,10.79182746303598
809,11.657268154384566
810,11.76222382384987
811,11.040467020323469
812,10.755040678083992
813,10.780507960469587
814,8.326463425374259
815,9.970913006300847
816,8.611627022773753
817,10.731685904250194
818,7.88347175689424
819,7.605638132520719
820,8.240271553492587
821,8.321503313016754
822,7.9098862043577896
823,6.938994616423485
824,8.14938022312699
825,12.26448397213595
826,12.272227031624976
827,14.729749954339725
828,8.894583597353973
829,7.762485816345301
830,7.605096463558193
831,9.37511956660755
832,11.410097271102897
833,10.430138427863982
834,11.020137335556862
835,10.441282293018215
836,9.880215518149326
837,12.415139736935885
838,8.206931220744956
839,8.271624073090337
840,11.568517230478912
841,8.757717587464272
842,9.10877737309309
843,8.282785535246987
844,7.802516862510584
845,9.187784248387848
846,8.644005362244693
847,7.906544633928559
848,10.850424680175136
849,10.806780454544988
850,12.45816212380178
851,12.213190129891748
852,14.194945874388754
853,13.41546062194536
854,10.32494128410096
855,11.121068681425491
856,9.626273357530104
857,9.8933276980333
858,14.074445994885634
859,10.618971542923777
860,12.051909825442648
861,10.906158139823987
862,9.953088974040254
863,10.660603178055608
864,8.70009057320605
865,8.189696505588433
866,7.941367064372558
867,7.932105827338441
868,10.235528462192185
869,9.010761698471867
870,8.566494023591433
871,8.191743020024173
872,8.23356294271666
873,8.791444550760671
874,11.998803580159343
875,8.054504207218992
876,8.732366299524763
877,11.204020471328795
878,9.89421521969274
879,7.486135782827447
880,7.059914082345151
881,8.767438976188048
882,9.842698375506254
883,11.91576625587648
884,11.1517341327569
885,8.989479841942057
886,9.834144739797695
887,8.918523790054156
888,8.863819022814152
889,7.472718456416432
890,8.371231876078362
891,10.348009637012597
892,7.369680559636377
893,8.008409787155038
894,8.898815099465228
895,7.416186781314888
896,8.18056475641367
897,7.3127471462881575
898,10.576687602921423
899,8.129047732591799
900,9.62418828340434
901,10.969663664968826
902,9.870963291421479
903,9.769171363966494
904,10.133944993179409
905,10.370362831956513
906,10.087477489142453
907,9.665054841828363
908,9.208451871410965
909,9.799189351162848
910,8.37819525120443
911,8.24528210342445
912,10.315062255331735
913,6.7474082900247625
914,7.3428205067616235
915,7.0599840333894885
916,7.294165151996859
917,7.563332126319761
918,8.279677968821337
919,7.489513892569909
920,9.059930998930366
921,9.549373955235364
922,10.950354244412877
923,11.071162571302333
924,8.0742562682914
925,7.621792485354693
926,9.134401064048308
927,11.190676969886372
928,8.601840758829415
929,8.711354855496138
930,11.159861117888909
931,10.421314195730828
932,10.94152473241336
933,11.439699042355358
934,8.145266954626491
935,8.12832200580435
936,8.203735758714231
937,9.493482255682846
938,9.130330210845763
939,10.304653489896758
940,8.624703644899872
941,8.422025728201865
942,8.751944994751762
943,7.793043203967914
944,8.269539387543832
945,10.681899376652721
946,11.726826811939038
947,15.328392908795664
948,13.546272948673703
949,9.243221309653954
950,9.686105980433549
951,9.3013895242794
952,10.62536695450292
953,11.266547654462254
954,14.61925407184327
955,12.61956002708422
956,13.514001926212002
957,8.949888094928873
958,9.144366001418543
959,6.940127924634213
960,8.022241023321566
961,7.76066858514672
962,10.33781863614728
963,7.874792295218788
964,7.5980232590141235
965,7.403218564807831
966,8.687105827882288
967,7.519263671827596
968,8.608920647759836
969,10.894851213494592
970,10.651583012359854
971,10.892419004556917
972,10.967703987651541
973,7.610425451410012
974,8.242684527820975
975,8.782035325997576
976,8.698135125586788
977,11.366543902532218
978,11.377897781106016
979,10.705689894425067
980,10.445020719428685
981,10.611005171173023
982,8.88139528734258
983,8.980365240592262
984,8.523163354158621
985,8.508020524469696
986,8.261902877679088
987,8.378099370526357
988,7.879716567705502
989,9.567507017890893
990,8.909778014057252
991,9.843303375371255
992,7.68960703899294
993,8.324129166644015
994,11.565820436969771
995,13.730104105187412
996,12.210733041347684
997,9.907808735921602
998,8.826267623923139
999,9.484348782481618
1000,9.440374201778436
1001,8.401417035504688
1002,11.933487856970318
1003,14.682386073826718
1004,10.455071027340376
1005,8.475874078518988
1006,9.730993248854121
1007,7.516982311458339
1008,10.19724188636528
1009,9.627871100968889
1010,7.093737883079062
1011,8.04189190921517
1012,7.710762345008515
1013,8.523285930007432
1014,8.289503139068097
1015,7.545890564664198
1016,9.321239818033035
1017,10.023139036433792
1018,11.260653594770508
1019,11.366198802142353
1020,11.192429434714935
1021,8.331740097462413
1022,10.870692473970903
1023,9.30989217025863
1024,8.702268333332317
1025,9.000173878668933
1026,9.123499414455297
1027,8.395870831206487
1028,9.970651882881876
1029,8.280229003471032
1030,7.81109995871624
1031,10.746263561936042
1032,8.615539504622513
1033,7.447184087501797
1034,8.366853717761416
1035,8.14407803174159
1036,8.674697916135816
1037,9.145844552295339
1038,8.354745505498025
1039,7.745342204544826
1040,10.086437073997224
1041,8.880141234844142
1042,9.141022104181376
1043,9.55043545308449
1044,10.049633196461553
1045,10.033279928522541
1046,8.979693451340777
1047,8.588392747953623
1048,8.64725025334951
1049,8.46420740338497
1050,11.160133464013072
1051,10.20459439291784
1052,9.891094216199491
1053,10.463887310800446
1054,9.81217098765018
1055,7.868659184613403
1056,7.775442153597959
1057,8.857805383398741
1058,8.64706229919394
1059,10.209601177222023
1060,8.673633208774874
1061,8.489352817040725
1062,9.109817452972393
1063,8.684710218891695
1064,7.970187410711865
1065,8.806189617952583
1066,9.979727191949758
1067,10.22679923962942
1068,11.795272009984815
1069,11.592981823945916
1070,8.229960903099675
1071,7.402413020822114
1072,8.713433738765152
1073,9.124479616615236
1074,8.883809131533337
1075,10.840662100994683
1076,12.801846091377527
1077,13.995470718751557
1078,12.097300096219344
1079,12.149261946852587
1080,11.820386053682192
1081,8.852213379031678
1082,10.286243301890519
1083,9.359426966442808
1084,11.471829424750489
1085,11.298996221707263
1086,9.636430914346871
1087,8.486867584040356
1088,10.238304698311227
1089,10.020624408209073
1090,11.513252612966172
1091,15.628891808949337
1092,11.570324130755436
1093,9.95976864854341
1094,10.43146693111378
1095,10.222617540752799
1096,9.693573132249856
1097,11.145412079795662
1098,12.273165831209505
1099,13.857861323421401
1100,9.703029681023867
1101,8.326315899662994
1102,7.239465757647582
1103,8.159717539875087
1104,6.319199651824521
1105,8.193747295226267
1106,8.16218724825374
1107,10.0581812633447
1108,7.602692111424437
1109,8.487952152607617
1110,7.965069638984023
1111,6.893771259070437
1112,8.758414771554238
1113,8.620453166002013
1114,13.785721371538573
1115,13.336506306448005
1116,9.417793825248406
1117,9.038108884791875
1118,9.035313570876879
1119,8.613751283089734
1120,8.117133342179772
1121,10.537423824463316
1122,9.46685350799223
1123,14.92645382912361
1124,13.746985583818475
1125,13.382926792638768
1126,9.619485549469037
1127,7.110493867603454
1128,8.500986470330504
1129,8.470528664172164
1130,6.7062887065221854
1131,6.44467955334732
1132,7.574824044524955
1133,6.916279088301918
1134,7.083799956295025
1135,6.653630811102642
1136,6.328739428774865
1137,11.462462960585444
1138,10.743752730004623
1139,10.494194019260371
1140,11.739371803633352
1141,9.328025061284867
1142,8.523343310411304
1143,10.96389907733669
1144,10.551584223588868
1145,9.828599208952488
1146,8.335461049711162
1147,8.999627150951316
1148,9.136772431972307
1149,7.804644978006336
1150,7.914728363619091
1151,6.422942163479592
1152,6.364325485003382
1153,8.662512105887565
1154,5.742731206978405
1155,5.6257795033402225
1156,5.785810799050379
1157,6.976128863446988
1158,6.911252545501602
1159,5.429191638392988
1160,7.453209539039481
1161,10.85847558297327
1162,10.670697077477318
1163,9.575534021742172
1164,8.297513520619848
1165,6.307582619313543
1166,5.987305281041218
1167,7.6594949054037125
1168,10.63123875535915
1169,6.927744071440384
1170,7.917590708000951
1171,7.164496774231064
1172,7.164253749295323
1173,6.451998253719527
1174,6.029239614868469
1175,8.138573698120592
1176,6.628241883923769
1177,5.801154534522899
1178,5.524788495889919
1179,6.0876558946936585
1180,5.335211333933069
1181,6.434894167829178
1182,6.477129805679907
1183,5.878535552705008
1184,8.340032232656132
1185,7.5135948614083805
1186,8.60806887056224
1187,8.507574576775601
1188,7.324289452531849
1189,8.121418041123713
1190,7.352911015676386
1191,7.079411606961542
1192,6.586920856079521
1193,6.488306132043777
1194,11.133047869065466
1195,9.583706841613003
1196,6.765239150208838
1197,6.150516314589474
1198,5.748376610610979
1199,5.020795054357377
1200,5.395782891872076
1201,7.393782120997799
1202,6.658649037461946
1203,5.126966134638122
1204,4.979775917515902
1205,5.562459171342985
1206,5.433247221971616
1207,4.83393827593252
1208,4.756980267028129
1209,7.276714166800395
1210,5.4700416454512375
1211,9.11327681693589
1212,7.331877434030286
1213,5.937161009182312
1214,6.2984022129338415
1215,5.779143869770033
1216,7.154941157192098
1217,8.666350825738805
1218,5.929946247388318
1219,5.386874920172171
1220,7.736776070848452
1221,8.024742148319701
1222,6.68772605519717
1223,4.290381665447913
1224,3.8849685102948595
1225,3.382541323346142
1226,4.5751313422154265
1227,4.695374541861104
1228,4.4420415876452655
1229,7.148436373432606
1230,4.518131023898765
1231,4.410951718753906
1232,4.158436512254401
1233,4.540664054871212
1234,6.036382715647326
1235,9.699352341739905
1236,7.258709108947958
1237,8.98039236481777
1238,7.598909749954657
1239,8.865054941195119
1240,5.741259954041
1241,6.345341375314499
1242,8.127384531000532
1243,5.742498662380513
1244,7.47901042168619
1245,8.86923660387343
1246,5.547204157779849
1247,4.893628408572869
1248,3.6415397598902803
1249,4.856156973659039
1250,5.239749085178538
1251,5.062022348163847
1252,7.528368829443515
1253,5.398273222514561
1254,5.207847253079062
1255,4.796706102776596
1256,8.432252605916128
1257,9.575342232877475
1258,10.978350166498265
1259,11.090123993364838
1260,6.666774638547632
1261,5.590784367137177
1262,7.039758402539375
1263,5.7467889411970985
1264,5.930812813441028
1265,5.699348307822698
1266,6.411393406616204
1267,8.298095785702218
1268,5.556765083795414
1269,5.58691046849862
1270,5.057531278838096
1271,4.3286228373072415
1272,5.79188820476765
1273,5.821140844723382
1274,4.76405096608309
1275,5.49120006949469
1276,4.956667644615925
1277,4.400229963093893
1278,4.963209471891489
1279,4.8195501563878045
1280,6.626237606564087
1281,6.460634645713097
1282,8.809106032178757
1283,6.658597272365346
1284,5.1110331972642244
1285,5.113745868442047
1286,5.766199783035391
1287,7.470967416681552
1288,7.254151099257062
1289,6.7771478209034015
1290,6.1772143465110005
1291,6.7977532174824775
1292,7.447468902310492
1293,7.905764980936406
1294,6.731333718763686
1295,5.0177282774405345
1296,5.929465690707604
1297,5.098549502166631
1298,5.928331067073305
1299,5.849021063841463
1300,4.425342529999905
1301,5.959070688167874
1302,5.136120267868601
1303,3.983971735725489
1304,4.539928587161683
1305,6.811755441606771
1306,8.611720153114385
1307,6.955322802449218
1308,5.706442440946088
1309,4.431152261596025
1310,6.04411412403174
1311,8.624225692556655
1312,5.041142865949371
1313,6.201673998706473
1314,5.789738255318711
1315,6.751550421621577
1316,5.0038806365086215
1317,10.911595112426983
1318,4.898654639949492
1319,4.098825456503437
1320,5.834719244027735
1321,3.744168595570844
1322,4.474039425544871
1323,4.930189739478365
1324,6.290843558659552
1325,4.671668175412422
1326,4.7471562535837855
1327,3.9242749875860876
1328,5.396675755115592
1329,5.58019348513805
1330,8.57986300667288
1331,9.674722910639234
1332,5.372329101639295
1333,4.881840653722341
1334,4.503848817652581
1335,4.416396629832017
1336,4.046976699021395
1337,5.612689729619443
1338,6.8286671592415535
1339,4.676261407435868
1340,4.467573894501817
1341,6.028521954792695
1342,3.693331698108561
1343,4.39310918260637
1344,5.75305944941115
1345,4.812293891001636
1346,5.307192456171457
1347,6.251566661043441
1348,7.918297537465446
1349,5.547592752165235
1350,5.46912682279243
1351,5.167228879635433
1352,5.699297274675519
1353,6.231087125345877
1354,6.14538990967165
1355,5.50361532529948
1356,4.6177145915368865
